City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,yasothon,15.75,104.1333,75.67,93,100,2.75,TH,1696035924
294,beloyarskiy,63.7119,66.6722,34.0,75,38,4.0,RU,1696035925
295,novaya igirma,57.1334,103.9112,46.0,91,100,5.21,RU,1696035925
296,geraldton,-28.7667,114.6,64.81,68,40,4.61,AU,1696035717
297,magole,-6.3667,37.3667,69.8,88,43,3.13,TZ,1696035925
298,viedma,-40.8135,-62.9967,40.1,78,0,5.39,AR,1696035925
299,serchhip,23.3,92.8333,68.56,97,100,0.98,IN,1696035925
300,muisne,0.6,-80.0333,76.78,81,100,6.93,EC,1696035925
301,yaren,-0.5472,166.916,83.73,75,54,10.94,NR,1696035925
302,north bend,43.4065,-124.2243,59.25,97,100,16.11,US,1696035925
303,makueni boma,-1.8041,37.6203,63.66,91,78,3.76,KE,1696035925
304,auki,-8.7676,160.7034,84.63,73,100,5.59,SB,1696035927
305,vila velha,-20.3297,-40.2925,71.55,91,100,10.36,BR,1696035649
306,sohagpur,22.7,78.2,75.04,86,99,2.66,IN,1696035927
307,heroica caborca,30.7167,-112.15,90.19,11,0,15.21,MX,1696035658
308,touros,-5.1989,-35.4608,77.27,73,33,16.84,BR,1696035927
309,surab,28.4914,66.2585,52.03,22,0,8.19,PK,1696035927
310,donaghadee,54.6333,-5.5333,51.58,92,100,1.01,GB,1696035927
311,lae,-6.7221,146.9847,81.27,65,89,6.46,PG,1696035927
312,yantarnyy,54.8717,19.9381,64.26,79,100,12.06,RU,1696035927
313,khovd,48.0056,91.6419,40.24,58,99,4.76,MN,1696035927
314,san juan,-31.5375,-68.5364,59.86,24,0,7.25,AR,1696035845
315,bima,-8.4667,118.7167,89.19,42,73,3.36,ID,1696035702
316,carutapera,-1.195,-46.02,77.88,82,7,7.36,BR,1696035928
317,zwedru,6.0667,-8.1281,73.45,100,89,3.53,LR,1696035928
318,veraval,20.9,70.3667,80.69,76,71,8.52,IN,1696035928
319,bouna,9.2667,-3.0,73.4,92,100,3.98,CI,1696035928
320,daru,-9.0763,143.2092,78.37,79,94,17.34,PG,1696035928
321,gornopravdinsk,60.05,69.9,29.28,89,6,5.41,RU,1696035928
322,sant lluis,39.8526,4.2594,70.2,100,0,6.91,ES,1696035928
323,nemuro,43.3236,145.575,63.59,72,100,11.83,JP,1696035928
324,lauro de freitas,-12.8944,-38.3272,78.82,78,0,4.61,BR,1696035723
325,bullhead city,35.1478,-114.5683,97.09,15,0,19.57,US,1696035928
326,tamandare,-8.7597,-35.1047,78.28,74,100,9.78,BR,1696035929
327,xining,36.6167,101.7667,52.57,73,100,1.05,CN,1696035929
328,fort drum,44.0584,-75.7619,64.11,87,20,8.05,US,1696035929
329,kalevala,65.2,31.1667,56.19,87,100,8.84,RU,1696035929
330,bria,6.5423,21.9863,70.12,96,100,1.23,CF,1696035929
331,tabou,4.423,-7.3528,76.98,90,34,6.73,CI,1696035929
332,sanandaj,35.3144,46.9923,50.02,46,0,0.0,IR,1696035929
333,matthew town,20.95,-73.6667,84.76,74,2,14.83,BS,1696035929
334,zhangzhou,24.5133,117.6556,85.93,77,0,1.39,CN,1696035929
335,oriximina,-1.7656,-55.8661,83.25,49,43,4.07,BR,1696035929
336,coquimbo,-29.9533,-71.3436,55.13,87,20,8.05,CL,1696035639
337,chopan,24.5167,83.0333,82.0,75,100,1.68,IN,1696035930
338,sisimiut,66.9395,-53.6735,33.87,82,38,6.15,GL,1696035930
339,constantia,44.1833,28.65,65.08,62,64,15.55,RO,1696035918
340,alamosa,37.4695,-105.87,66.18,16,0,13.8,US,1696035930
341,yatou,37.15,122.3833,70.92,64,1,9.13,CN,1696035884
342,sampit,-2.5333,112.95,84.88,54,98,4.92,ID,1696035930
343,vilhena,-12.7406,-60.1458,71.73,94,99,3.94,BR,1696035810
344,kone,-21.0595,164.8658,79.21,42,0,10.07,NC,1696035930
345,sonoita,31.85,-112.8333,85.44,18,2,12.97,MX,1696035930
346,nioki,-2.7167,17.6833,75.4,81,93,2.46,CD,1696035930
347,aoulef,26.9667,1.0833,83.93,27,0,23.4,DZ,1696035931
348,atafu village,-8.5421,-172.5159,83.73,70,64,8.61,TK,1696035931
349,kimhae,35.2342,128.8811,64.35,77,100,10.36,KR,1696035931
350,carauari,-4.8828,-66.8958,78.42,80,8,3.09,BR,1696035920
351,gunjur,13.2019,-16.7339,80.67,94,75,0.0,GM,1696035931
352,thomaston,32.8882,-84.3266,72.91,77,0,0.0,US,1696035709
353,khirkiyan,22.1667,76.85,74.5,83,55,3.44,IN,1696035931
354,kavieng,-2.5744,150.7967,83.53,71,100,2.62,PG,1696035931
355,pudasjarvi,65.3833,26.9167,52.41,97,100,7.05,FI,1696035932
356,hotan,37.0997,79.9269,56.43,42,0,8.46,CN,1696035932
357,armacao de buzios,-22.7469,-41.8817,68.05,78,97,12.77,BR,1696035932
358,nosy varika,-20.5833,48.5333,66.92,88,47,6.29,MG,1696035932
359,cabo san lucas,22.8909,-109.9124,90.61,60,20,11.5,MX,1696035932
360,sept-iles,50.2001,-66.3821,57.2,84,20,3.44,CA,1696035932
361,bel ombre,-4.6167,55.4167,78.64,83,75,14.97,SC,1696035932
362,port alfred,-33.5906,26.891,66.42,61,89,6.82,ZA,1696035932
363,mezhdurechenskiy,59.6,65.9333,32.13,86,14,7.96,RU,1696035932
364,oxelosund,58.6706,17.1015,57.58,88,75,20.71,SE,1696035932
365,tayu,-6.5397,111.0518,84.09,52,64,8.08,ID,1696035932
366,wuxue,29.8506,115.5525,76.51,78,45,6.46,CN,1696035933
367,deqen,29.9618,90.7188,48.29,75,100,4.12,CN,1696035920
368,nizhniy odes,63.6445,54.856,34.2,84,24,4.97,RU,1696035933
369,oban,56.4127,-5.4706,52.38,84,30,4.63,GB,1696035933
370,pacasmayo,-7.4006,-79.5714,66.43,87,79,13.18,PE,1696035933
371,tianpeng,30.9866,103.9393,70.21,86,100,2.82,CN,1696035921
372,celestun,20.8667,-90.4,83.73,75,99,8.79,MX,1696035933
373,pandan,14.0453,124.1694,83.89,79,98,7.25,PH,1696035933
374,itaituba,-4.2761,-55.9836,82.74,46,98,1.72,BR,1696035718
375,labe,11.3182,-12.2833,66.09,91,94,0.45,GN,1696035933
376,svetlyy,54.675,20.1347,64.45,72,100,8.37,RU,1696035934
377,al khums,32.6486,14.2619,73.44,73,0,2.66,LY,1696035934
378,bafq,31.6128,55.4107,66.38,27,0,3.44,IR,1696035934
379,canals,38.9625,-0.5844,67.12,83,3,2.17,ES,1696035934
380,fortuna,40.5982,-124.1573,62.35,96,100,4.61,US,1696035934
381,kayangel,8.0823,134.7173,82.35,82,100,20.51,PW,1696035934
382,weno,7.4515,151.8468,85.95,84,100,11.5,FM,1696035934
383,quepos,9.4236,-84.1652,78.96,90,98,4.92,CR,1696035934
384,dzhangala,49.2167,50.3333,59.2,59,37,7.43,KZ,1696035934
385,petropavlovsk-kamchatsky,53.0452,158.6483,48.79,57,0,2.24,RU,1696035934
386,cruzeiro do sul,-29.5128,-51.9853,67.51,90,2,1.74,BR,1696035827
387,hasaki,35.7333,140.8333,81.0,77,84,14.92,JP,1696035935
388,bornu yassu,12.2774,12.5552,77.09,79,92,5.1,NG,1696035935
389,acarau,-2.8856,-40.12,78.37,78,85,16.46,BR,1696035935
390,selfoss,63.9331,-20.9971,37.04,76,22,6.22,IS,1696035935
391,kerema,-7.9631,145.7785,81.39,77,95,6.4,PG,1696035935
392,tafuna,-14.3358,-170.72,85.95,79,40,8.05,AS,1696035935
393,plastun,44.7561,136.2939,65.48,54,13,4.05,RU,1696035935
394,mandera,3.9366,41.867,78.37,68,6,16.89,KE,1696035742
395,cibla,56.55,27.8833,58.24,64,100,7.4,LV,1696035936
396,ndele,8.4109,20.6473,70.83,96,100,4.5,CF,1696035936
397,senanga,-16.1167,23.2667,69.22,52,6,4.72,ZM,1696035936
398,yeonggwang,35.275,126.5094,60.46,77,98,2.55,KR,1696035936
399,les sables-d'olonne,46.6667,-1.8333,56.19,84,6,3.96,FR,1696035936
400,el sauzal de rodriguez,31.9,-116.6833,65.41,71,8,4.07,MX,1696035936
401,balabac,7.9868,117.0645,82.65,80,96,15.95,PH,1696035936
402,hadibu,12.65,54.0333,79.25,86,98,6.29,YE,1696035936
403,kamaishi,39.2667,141.8833,68.22,71,100,6.2,JP,1696035936
404,taoudenni,22.6783,-3.9836,83.62,20,0,11.27,ML,1696035937
405,malpur,23.35,73.45,78.75,65,27,2.3,IN,1696035937
406,batticaloa,7.7102,81.6924,78.76,79,100,7.38,LK,1696035937
407,balsas,-7.5325,-46.0356,85.39,32,100,3.78,BR,1696035937
408,broome,42.2506,-75.833,63.21,93,61,1.99,US,1696035937
409,garden city,42.3256,-83.331,67.14,85,75,3.44,US,1696035937
410,al ghayzah,16.2079,52.176,77.74,86,54,1.16,YE,1696035937
411,mil'kovo,55.6078,37.7956,56.05,76,77,5.88,RU,1696035937
412,chardara,41.2547,67.9692,60.15,41,5,4.94,KZ,1696035937
413,jiaojiang,28.6803,121.4428,82.99,71,0,2.01,CN,1696035937
414,vadso,70.0744,29.7487,45.48,93,97,9.22,NO,1696035938
415,nar'yan-mar,67.6713,53.087,37.67,79,100,16.84,RU,1696035938
416,magadan,59.5667,150.8,44.37,86,100,4.74,RU,1696035938
417,dupnitsa,42.2667,23.1167,58.8,64,25,2.19,BG,1696035938
418,durango,24.8333,-104.8333,68.25,28,9,9.89,MX,1696035938
419,lihue,21.9789,-159.3672,85.24,76,40,13.8,US,1696035938
420,n'zeto,-7.2312,12.8666,74.14,88,100,10.13,AO,1696035938
421,mount gambier,-37.8333,140.7667,74.88,35,100,11.27,AU,1696035923
422,rajbiraj,26.5333,86.75,79.79,86,100,4.88,NP,1696035938
423,aromashevo,56.8602,68.6375,49.26,90,100,4.14,RU,1696035938
424,virginia,37.5481,-77.4467,67.1,88,100,6.91,US,1696035938
425,sao desiderio,-12.3633,-44.9733,83.73,45,89,3.65,BR,1696035806
426,chom thong,18.4174,98.6743,78.1,99,100,2.1,TH,1696035938
427,ado-odo,6.6,2.9333,75.42,96,73,4.25,NG,1696035939
428,lorengau,-2.0226,147.2712,83.88,73,88,7.16,PG,1696035939
429,joshimath,30.5667,79.5667,62.65,57,0,4.03,IN,1696035939
430,kinmparana,12.8402,-4.9199,81.55,64,46,8.95,ML,1696035939
431,shklow,54.2108,30.2919,54.19,67,13,7.74,BY,1696035939
432,luanda,-8.8368,13.2343,73.4,83,75,5.75,AO,1696035939
433,bandipura,34.4167,74.65,51.96,48,0,4.97,IN,1696035939
434,nakamura,32.9833,132.9333,83.77,61,0,2.51,JP,1696035939
435,pitea,65.3172,21.4794,51.89,95,100,2.44,SE,1696035939
436,salem,11.65,78.1667,73.69,90,100,2.89,IN,1696035939
437,arraial do cabo,-22.9661,-42.0278,67.86,88,75,12.66,BR,1696035711
438,nyrob,60.733,56.7202,45.36,91,100,1.28,RU,1696035940
439,san mariano,7.5,126.0,83.01,73,100,4.79,PH,1696035940
440,vorkuta,67.5,64.0,31.12,79,100,5.91,RU,1696035940
441,rey bouba,8.6724,14.1786,72.72,98,100,3.38,CM,1696035940
442,simanggang,1.2472,111.4528,77.02,94,20,3.44,MY,1696035940
443,sechura,-5.5569,-80.8222,69.26,80,51,14.65,PE,1696035940
444,upington,-28.4478,21.2561,64.09,23,93,10.71,ZA,1696035940
445,gusinoozyorsk,51.2833,106.5,46.22,71,16,4.45,RU,1696035940
446,aldan,58.6031,125.3894,40.41,77,97,3.02,RU,1696035940
447,macapa,0.0389,-51.0664,84.18,70,20,9.22,BR,1696035728
448,banamba,13.55,-7.45,81.07,55,97,5.93,ML,1696035940
449,santanyi,39.3546,3.1291,67.82,76,0,3.06,ES,1696035941
450,champerico,14.3,-91.9167,88.34,87,100,3.38,GT,1696035647
451,angaur state,6.906,134.13,82.69,81,61,17.67,PW,1696035941
452,mazamari,-11.3258,-74.5308,72.45,98,100,1.19,PE,1696035941
453,khandyga,62.6667,135.6,38.66,37,74,4.65,RU,1696035941
454,revda,56.801,59.9303,47.3,98,100,6.44,RU,1696035941
455,zhangye,38.9342,100.4517,59.5,28,0,1.1,CN,1696035941
456,ashburton,-37.8626,145.0794,81.91,24,71,5.01,AU,1696035941
457,kuanda,56.3161,116.0806,46.53,61,18,1.03,RU,1696035941
458,prado,-17.3411,-39.2208,74.12,77,62,11.61,BR,1696035941
459,slobodskoy,58.7322,50.1772,43.77,97,6,0.38,RU,1696035941
460,new norfolk,-42.7826,147.0587,70.72,42,100,10.49,AU,1696035942
461,sandnessjoen,66.0217,12.6316,48.72,81,84,3.87,NO,1696035942
462,gaspe,48.8334,-64.4819,49.91,93,40,2.3,CA,1696035942
463,masterton,-40.9597,175.6575,51.89,91,100,14.63,NZ,1696035942
464,kievka,50.2619,71.5514,52.59,51,100,2.57,KZ,1696035942
465,yarmouth,41.7057,-70.2286,62.96,93,100,11.01,US,1696035942
466,luoyang,34.6836,112.4536,69.71,42,23,3.44,CN,1696035816
467,tierra nueva,21.6833,-100.5667,66.94,63,22,16.91,MX,1696035942
468,beyneu,45.3167,55.2,58.06,50,4,6.29,KZ,1696035942
469,chibougamau,49.9168,-74.3659,53.22,82,0,3.44,CA,1696035942
470,rybnaya sloboda,55.4613,50.1409,45.93,91,3,7.11,RU,1696035942
471,ancud,-41.8697,-73.8203,43.09,84,12,5.03,CL,1696035942
472,chonchi,-42.6128,-73.8092,44.11,94,17,0.54,CL,1696035879
473,salinopolis,-0.6136,-47.3561,80.38,80,14,12.64,BR,1696035943
474,mezhdurechensk,53.6942,88.0603,45.39,97,87,2.04,RU,1696035943
475,mabaruma,8.2,-59.7833,80.04,87,66,4.34,GY,1696035943
476,leisure city,25.4954,-80.4292,82.99,88,20,9.22,US,1696035943
477,zhangjiakou shi xuanhua qu,40.6103,115.0447,56.7,48,4,7.96,CN,1696035943
478,the bottom,17.6259,-63.2492,82.53,80,32,16.58,BQ,1696035943
479,nyurba,63.2842,118.3319,45.37,78,93,7.49,RU,1696035943
480,flying fish cove,-10.4217,105.6791,78.48,83,100,11.5,CX,1696035943
481,paramonga,-10.6667,-77.8333,66.15,89,100,8.1,PE,1696035943
482,amahai,-3.3333,128.9167,80.02,82,97,9.24,ID,1696035900
483,nayoro,44.3506,142.4578,65.35,64,100,7.7,JP,1696035944
484,opuwo,-18.0607,13.84,67.89,43,96,4.09,NA,1696035944
485,happy valley-goose bay,53.3168,-60.3315,52.11,71,40,5.75,CA,1696035944
486,dunedin,-45.8742,170.5036,49.8,57,88,11.99,NZ,1696035944
487,ulsteinvik,62.3432,5.8487,56.75,90,100,11.99,NO,1696035944
488,betio village,1.358,172.9211,89.64,74,100,7.2,KI,1696035944
489,saint-pierre,-21.3393,55.4781,69.57,64,0,8.05,RE,1696035944
490,vrangel',42.7297,133.0839,65.23,73,12,6.08,RU,1696035944
491,san miguel,13.4833,-88.1833,77.52,96,100,3.53,SV,1696035648
492,rock springs,41.5875,-109.2029,70.05,23,0,16.11,US,1696035944
493,hammerfest,70.6634,23.6821,45.05,100,100,4.61,NO,1696035944
494,ketchikan,55.3422,-131.6461,54.07,76,40,8.05,US,1696035945
495,rosetta,31.4044,30.4164,77.27,66,52,5.35,EG,1696035945
496,marlin,31.3063,-96.898,87.15,42,14,9.26,US,1696035945
497,mugia,43.1041,-9.2179,65.16,92,1,6.33,ES,1696035945
498,hobyo,5.3505,48.5268,78.39,88,63,21.34,SO,1696035945
499,malanje,-9.5402,16.341,69.84,84,97,3.96,AO,1696035945
500,isangel,-19.55,169.2667,74.44,64,39,15.59,VU,1696035945
501,torghay,49.6339,63.4981,56.53,48,100,6.58,KZ,1696035945
502,mindif,10.3976,14.4363,76.89,81,74,3.09,CM,1696035945
503,saurimo,-9.6608,20.3916,67.41,74,23,2.46,AO,1696035945
504,poronaysk,49.2167,143.1167,58.64,60,89,2.8,RU,1696035945
505,el haouaria,37.05,11.0144,69.82,75,0,11.41,TN,1696035946
506,seybaplaya,19.65,-90.6667,83.66,75,72,8.57,MX,1696035946
507,saint-francois,46.4154,3.9054,60.24,94,100,0.0,FR,1696035946
508,ampanihy,-24.7,44.75,66.81,80,44,3.71,MG,1696035946
509,ostroda,53.6967,19.9649,67.1,62,100,7.07,PL,1696035946
510,ljungby,56.8332,13.9408,54.61,83,95,13.42,SE,1696035946
511,labytnangi,66.6572,66.4183,30.4,79,100,5.97,RU,1696035946
512,manta,-0.95,-80.7333,74.98,73,75,11.5,EC,1696035677
513,yel'nya,54.5786,33.1837,52.03,75,69,6.55,RU,1696035946
514,kansanshi,-12.0951,26.4273,68.27,53,100,3.8,ZM,1696035946
515,fort knox,37.8911,-85.9636,73.09,80,0,5.75,US,1696035946
516,balykshi,47.0667,51.8667,48.2,76,0,4.47,KZ,1696035946
517,gora,51.6664,16.5349,68.09,73,100,9.44,PL,1696035947
518,bikenibeu village,1.3673,173.1241,89.56,66,75,6.91,KI,1696035947
519,grande prairie,55.1667,-118.8027,48.38,76,100,0.0,CA,1696035947
520,kidal,18.4411,1.4078,87.53,30,3,9.95,ML,1696035947
521,colares,38.7992,-9.4469,77.99,64,3,3.0,PT,1696035947
522,tangalle,6.024,80.7911,75.36,89,98,7.49,LK,1696035947
523,shimoda,34.6667,138.95,77.36,69,35,5.19,JP,1696035947
524,tobruk,32.0836,23.9764,74.32,75,0,9.84,LY,1696035947
525,trairi,-3.2778,-39.2689,77.79,78,99,11.3,BR,1696035768
526,malmberget,67.1753,20.6549,45.16,93,100,4.61,SE,1696035947
527,monte carmelo,-18.7247,-47.4986,69.69,82,34,5.08,BR,1696035947
528,port shepstone,-30.7414,30.455,70.61,60,100,6.69,ZA,1696035948
529,maumere,-8.6199,122.2111,81.82,60,17,1.54,ID,1696035948
530,koupela,12.1794,-0.3517,78.26,73,88,6.4,BF,1696035948
531,huazhou,21.6333,110.5833,82.11,80,0,4.12,CN,1696035859
532,brewton,31.1052,-87.0722,80.92,71,100,4.32,US,1696035948
533,itaueira,-7.6033,-43.0256,84.58,31,95,4.16,BR,1696035948
534,vizinga,61.0749,50.1031,46.27,95,100,4.0,RU,1696035948
535,yen bai,21.7,104.8667,76.71,91,99,1.05,VN,1696035948
536,fort st. john,56.2499,-120.8529,48.09,87,100,3.44,CA,1696035948
537,mejit,10.2753,170.8646,82.0,80,100,12.77,MH,1696035948
538,axim,4.8699,-2.2405,76.44,92,100,4.79,GH,1696035948
539,jayapura,-2.5333,140.7,87.19,61,25,4.23,ID,1696035949
540,kirs,59.3388,52.2447,44.15,95,32,1.52,RU,1696035949
541,quibala,-10.7337,14.98,67.39,88,97,3.91,AO,1696035949
542,traiguen,-38.25,-72.6833,48.61,84,0,3.38,CL,1696035797
543,kangding,30.0513,101.9603,61.72,79,30,0.6,CN,1696035949
544,hailun,47.45,126.9333,52.09,67,99,7.47,CN,1696035855
545,sirte,31.2089,16.5887,74.01,71,0,4.97,LY,1696035949
546,semey,50.4111,80.2275,49.42,84,100,5.73,KZ,1696035949
547,rupert,42.6191,-113.6772,64.35,45,0,9.22,US,1696035949
548,tellicherry,11.75,75.5333,75.79,90,100,6.31,IN,1696035949
549,hyesan,41.4017,128.1778,61.18,50,0,5.64,KP,1696035949
550,katsuura,35.1333,140.3,79.92,74,47,2.3,JP,1696035949
551,kasongo-lunda,-6.4667,16.8167,72.54,90,30,2.06,CD,1696035950
552,alesund,62.4723,6.1549,56.75,88,100,8.05,NO,1696035913
553,itoman,26.1247,127.6694,84.58,84,40,10.36,JP,1696035950
554,el calafate,-50.3408,-72.2768,43.52,61,100,2.91,AR,1696035950
555,elliot,-31.3333,27.85,57.4,31,100,9.01,ZA,1696035950
556,colonia,50.9333,6.95,56.97,90,0,1.14,DE,1696035874
557,el rama,12.1596,-84.2195,77.07,95,93,3.76,NI,1696035950
558,kostyantynivka,48.5277,37.7069,58.05,37,0,5.59,UA,1696035950
559,berdigestyakh,62.0989,126.6992,36.05,51,100,4.38,RU,1696035950
560,san julian,21.0167,-102.1667,73.26,26,99,3.51,MX,1696035950
561,nola,40.922,14.5329,71.64,91,0,3.29,IT,1696035950
562,dalcahue,-42.3628,-73.7022,43.2,87,28,2.3,CL,1696035950
563,mauganj,24.6833,81.8833,78.67,76,95,2.95,IN,1696035951
564,tingi,-11.3,35.0333,62.67,78,92,4.88,TZ,1696035951
565,tazacorte,28.629,-17.9293,72.57,78,0,5.99,ES,1696035951
566,ebaye,8.7748,167.7392,86.02,74,0,5.75,MH,1696035951
567,khabarovsk,48.4808,135.0928,55.2,71,0,7.0,RU,1696035689
568,port douglas,-16.4833,145.4667,75.7,65,72,15.19,AU,1696035951
569,port saint john's,-31.6229,29.5448,71.38,55,47,5.79,ZA,1696035951
570,mahdia,35.5047,11.0622,75.15,73,0,9.91,TN,1696035951
571,saudarkrokur,65.7461,-19.6394,39.07,84,95,1.74,IS,1696035841
572,sheopur,25.6667,76.7,74.37,59,2,3.36,IN,1696035951
573,gebeit,21.0667,36.3167,83.28,30,3,3.69,SD,1696035951
574,lethem,3.3803,-59.7968,87.75,46,78,5.79,GY,1696035952
575,hami,42.8,93.45,63.63,22,100,6.64,CN,1696035952
576,pokhara,28.2333,83.9833,70.21,61,7,6.93,NP,1696035952
577,duba,27.3513,35.6901,91.04,28,0,14.47,SA,1696035952
578,walvis bay,-22.9575,14.5053,54.09,93,0,3.44,NA,1696035952
579,dammam,26.4344,50.1033,80.71,94,0,2.3,SA,1696035952
580,xilin hot,43.9667,116.0333,49.55,52,58,6.29,CN,1696035952
581,darovskoy,58.77,47.9564,49.01,85,100,3.2,RU,1696035952
582,fortaleza,-3.7227,-38.5247,80.22,78,0,12.66,BR,1696035902
583,sparti,37.0733,22.4297,64.94,74,8,3.24,GR,1696035952
584,south tamworth,43.8248,-71.3031,57.07,84,100,2.68,US,1696035953
585,istgah-e rah ahan-e garmsar,35.2346,52.3094,67.59,28,0,6.42,IR,1696035953
586,bozhou,33.8772,115.7703,70.65,79,97,5.53,CN,1696035953
587,ayang-ni,38.2431,125.78,70.05,70,2,7.02,KP,1696035953
588,popondetta,-8.7537,148.2534,88.88,49,99,6.04,PG,1696035953
589,ceeldheer,3.8488,47.1806,77.7,87,28,15.7,SO,1696035953
590,kruisfontein,-34.0033,24.7314,55.89,82,88,12.35,ZA,1696035953
591,sambava,-14.2667,50.1667,69.93,88,18,7.65,MG,1696035953
